store_id,continuous_week_number,storetype_id,city_code,sales,revenue,stock_inicial,week_number,store_size,Probin1_very_low,Probin1_low,Probin1_moderate,Probin1_high,Probin1_very_high,Probin2_very_low,Probin2_high,Probin2_very_high,promo_discount_16,promo_discount_20,promo_discount_35,promo_discount_40,promo_discount_50,Primavera,Verao,Outono,Feriados
S0030,77.0,ST03,KONYA,90.0,204.78,824.0,25.0,13.0,33.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0030,78.0,ST03,KONYA,72.0,396.25,855.0,26.0,13.0,42.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S0030,79.0,ST03,KONYA,98.0,279.06,838.0,27.0,13.0,45.0,1.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0030,80.0,ST03,KONYA,128.0,360.36,911.0,28.0,13.0,56.0,2.0,9.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S0030,81.0,ST03,KONYA,90.0,377.19,838.0,29.0,13.0,40.0,5.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S0030,82.0,ST03,KONYA,80.0,217.11,801.0,30.0,13.0,25.0,7.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0030,83.0,ST03,KONYA,65.0,223.21,739.0,31.0,13.0,24.0,7.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0030,84.0,ST03,KONYA,94.0,276.49,734.0,32.0,13.0,36.0,9.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0030,85.0,ST03,KONYA,59.0,222.48000000000002,773.0,33.0,13.0,24.0,13.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0030,86.0,ST03,KONYA,61.0,267.5,763.0,34.0,13.0,8.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0030,87.0,ST03,KONYA,74.0,311.78999999999996,702.0,35.0,13.0,9.0,7.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S0030,88.0,ST03,KONYA,63.0,147.32,735.0,36.0,13.0,7.0,7.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S0030,89.0,ST03,KONYA,82.0,386.04,825.0,37.0,13.0,23.0,7.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0030,90.0,ST03,KONYA,96.0,330.59,826.0,38.0,13.0,35.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0030,91.0,ST03,KONYA,80.0,268.34,850.0,39.0,13.0,27.0,7.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0030,92.0,ST03,KONYA,113.0,404.64,825.0,40.0,13.0,24.0,10.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0030,93.0,ST03,KONYA,95.0,332.8,769.0,41.0,13.0,17.0,8.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0030,94.0,ST03,KONYA,113.0,495.74,763.0,42.0,13.0,14.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0030,95.0,ST03,KONYA,68.0,235.32999999999998,699.0,43.0,13.0,16.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
S0030,96.0,ST03,KONYA,67.0,231.36,696.0,44.0,13.0,21.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
S0030,97.0,ST03,KONYA,56.0,289.8,709.0,45.0,13.0,21.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0030,98.0,ST03,KONYA,82.0,385.03,822.0,46.0,13.0,21.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0030,99.0,ST03,KONYA,77.0,394.2,823.0,47.0,13.0,33.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0030,100.0,ST03,KONYA,81.0,253.59,781.0,48.0,13.0,46.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0030,101.0,ST03,KONYA,93.0,273.08,782.0,49.0,13.0,35.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0030,102.0,ST03,KONYA,97.0,336.07,802.0,50.0,13.0,34.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0030,103.0,ST03,KONYA,68.0,180.43,829.0,51.0,13.0,34.0,3.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0030,104.0,ST03,KONYA,90.0,236.33,803.0,52.0,13.0,41.0,6.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0030,105.0,ST03,KONYA,58.0,189.29,707.0,1.0,13.0,32.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0030,106.0,ST03,KONYA,66.0,257.69,688.0,2.0,13.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0030,107.0,ST03,KONYA,101.0,511.16999999999996,744.0,3.0,13.0,46.0,12.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0030,108.0,ST03,KONYA,94.0,366.22999999999996,662.0,4.0,13.0,37.0,20.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0030,109.0,ST03,KONYA,120.0,457.19,733.0,5.0,13.0,32.0,6.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0030,110.0,ST03,KONYA,87.0,421.06,715.0,6.0,13.0,22.0,13.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0030,111.0,ST03,KONYA,90.0,355.83,711.0,7.0,13.0,29.0,14.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0030,112.0,ST03,KONYA,66.0,218.43,760.0,8.0,13.0,35.0,7.0,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0030,113.0,ST03,KONYA,107.0,292.59,757.0,9.0,13.0,42.0,9.0,2.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0030,114.0,ST03,KONYA,70.0,253.99,737.0,10.0,13.0,51.0,15.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0030,115.0,ST03,KONYA,92.0,403.36,744.0,11.0,13.0,46.0,10.0,12.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0030,116.0,ST03,KONYA,80.0,538.8299999999999,881.0,12.0,13.0,38.0,14.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0030,117.0,ST03,KONYA,107.0,540.12,855.0,13.0,13.0,34.0,13.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0030,118.0,ST03,KONYA,109.0,410.7,798.0,14.0,13.0,28.0,8.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0030,119.0,ST03,KONYA,104.0,456.40999999999997,787.0,15.0,13.0,28.0,7.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0030,120.0,ST03,KONYA,81.0,524.32,709.0,16.0,13.0,25.0,16.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0030,121.0,ST03,KONYA,91.0,352.22,713.0,17.0,13.0,26.0,13.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0030,122.0,ST03,KONYA,107.0,493.77,746.0,18.0,13.0,34.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0030,123.0,ST03,KONYA,113.0,604.28,719.0,19.0,13.0,29.0,14.0,36.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0030,124.0,ST03,KONYA,117.0,461.88,680.0,20.0,13.0,20.0,18.0,17.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0030,125.0,ST03,KONYA,107.0,480.85,672.0,21.0,13.0,16.0,21.0,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0030,126.0,ST03,KONYA,98.0,375.96999999999997,813.0,22.0,13.0,21.0,13.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0030,127.0,ST03,KONYA,103.0,438.21000000000004,784.0,23.0,13.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0030,128.0,ST03,KONYA,109.0,576.99,756.0,24.0,13.0,29.0,7.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0030,129.0,ST03,KONYA,122.0,900.23,700.0,25.0,13.0,31.0,1.0,8.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0030,130.0,ST03,KONYA,117.0,452.27000000000004,738.0,26.0,13.0,30.0,0.0,3.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S0030,131.0,ST03,KONYA,136.0,741.38,695.0,27.0,13.0,40.0,6.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0030,132.0,ST03,KONYA,122.0,534.31,655.0,28.0,13.0,40.0,12.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S0030,133.0,ST03,KONYA,97.0,360.39,601.0,29.0,13.0,36.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S0030,134.0,ST03,KONYA,110.0,577.64,658.0,30.0,13.0,36.0,17.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0030,135.0,ST03,KONYA,124.0,560.1,694.0,31.0,13.0,55.0,21.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0030,136.0,ST03,KONYA,113.0,607.77,660.0,32.0,13.0,70.0,8.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0030,137.0,ST03,KONYA,96.0,533.89,660.0,33.0,13.0,37.0,4.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0030,138.0,ST03,KONYA,125.0,1406.8099999999997,740.0,34.0,13.0,14.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0030,139.0,ST03,KONYA,104.0,589.66,744.0,35.0,13.0,42.0,6.0,6.0,7.0,11.0,25.0,0.0,2.0,0.0,25.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
S0030,140.0,ST03,KONYA,115.0,532.0600000000001,726.0,36.0,13.0,42.0,0.0,14.0,1.0,7.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
S0030,141.0,ST03,KONYA,122.0,631.86,728.0,37.0,13.0,38.0,0.0,10.0,0.0,7.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0030,142.0,ST03,KONYA,115.0,667.16,751.0,38.0,13.0,35.0,0.0,5.0,0.0,9.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0030,143.0,ST03,KONYA,110.0,381.34,778.0,39.0,13.0,31.0,18.0,0.0,0.0,6.0,3.0,0.0,8.0,0.0,3.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0
S0032,1.0,ST03,VAN,228.0,503.48,899.0,1.0,14.0,18.0,14.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0032,2.0,ST03,VAN,247.0,444.8,904.0,2.0,14.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0032,3.0,ST03,VAN,252.0,1057.71,1034.0,3.0,14.0,16.0,14.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0032,4.0,ST03,VAN,231.505,405.23,974.0,4.0,14.0,26.0,14.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0032,5.0,ST03,VAN,226.255,452.27,888.645,5.0,14.0,10.0,6.0,9.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0032,6.0,ST03,VAN,222.0,402.83,924.0,6.0,14.0,0.0,0.0,7.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0032,7.0,ST03,VAN,222.0,460.33,979.0,7.0,14.0,12.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0032,8.0,ST03,VAN,258.0,427.98,987.0,8.0,14.0,26.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0032,9.0,ST03,VAN,251.0,566.3000000000001,968.0,9.0,14.0,23.0,7.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0032,10.0,ST03,VAN,235.0,445.48,968.0,10.0,14.0,19.0,7.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0032,11.0,ST03,VAN,246.0,458.6,938.0,11.0,14.0,13.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0032,12.0,ST03,VAN,199.0,312.43,942.0,12.0,14.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0032,13.0,ST03,VAN,220.0,497.91,1025.0,13.0,14.0,11.0,3.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0032,14.0,ST03,VAN,261.0,581.49,1107.0,14.0,14.0,14.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0032,15.0,ST03,VAN,200.0,454.37,1122.0,15.0,14.0,14.0,8.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0032,16.0,ST03,VAN,213.0,410.97,1200.0,16.0,14.0,25.0,22.0,8.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0032,17.0,ST03,VAN,247.0,472.89,1138.0,17.0,14.0,28.0,28.0,8.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0032,18.0,ST03,VAN,208.0,531.94,1044.0,18.0,14.0,32.0,16.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0032,19.0,ST03,VAN,205.0,405.24,1062.0,19.0,14.0,35.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0032,20.0,ST03,VAN,209.0,380.5,1065.0,20.0,14.0,33.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0032,21.0,ST03,VAN,173.0,394.17,1089.0,21.0,14.0,35.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0032,22.0,ST03,VAN,157.0,341.13,1061.0,22.0,14.0,39.0,7.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0032,23.0,ST03,VAN,142.0,294.42,1027.0,23.0,14.0,37.0,7.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0032,24.0,ST03,VAN,134.0,320.85,1015.0,24.0,14.0,26.0,11.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0032,25.0,ST03,VAN,135.0,342.67,979.0,25.0,14.0,21.0,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0032,26.0,ST03,VAN,109.0,210.77,945.0,26.0,14.0,13.0,10.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S0032,27.0,ST03,VAN,159.0,421.27,936.0,27.0,14.0,7.0,9.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0032,28.0,ST03,VAN,162.45499999999998,423.13,926.04,28.0,14.0,15.0,8.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S0032,29.0,ST03,VAN,148.855,457.4,911.56,29.0,14.0,21.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S0032,30.0,ST03,VAN,122.63499999999999,354.24,966.575,30.0,14.0,18.0,3.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0032,31.0,ST03,VAN,147.255,409.92,945.955,31.0,14.0,14.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0032,32.0,ST03,VAN,141.0,401.48,903.39,32.0,14.0,21.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0032,33.0,ST03,VAN,176.0,340.98,900.2,33.0,14.0,28.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0032,34.0,ST03,VAN,178.0,418.16,1237.2,34.0,14.0,42.0,3.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0032,35.0,ST03,VAN,189.0,514.72,1288.2,35.0,14.0,56.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S0032,36.0,ST03,VAN,196.0,527.58,1200.0,36.0,14.0,38.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S0032,37.0,ST03,VAN,197.0,742.64,1198.0,37.0,14.0,27.0,0.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0032,38.0,ST03,VAN,207.0,451.98,1166.0,38.0,14.0,56.0,12.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0032,39.0,ST03,VAN,295.0,738.97,1180.0,39.0,14.0,70.0,21.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0032,40.0,ST03,VAN,239.0,523.31,1155.0,40.0,14.0,34.0,15.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0032,41.0,ST03,VAN,187.0,576.46,1099.0,41.0,14.0,21.0,9.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0032,42.0,ST03,VAN,179.0,509.75,1061.0,42.0,14.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0032,43.0,ST03,VAN,169.0,311.04999999999995,1070.0,43.0,14.0,21.0,0.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
S0032,44.0,ST03,VAN,164.0,388.72,1009.49,44.0,14.0,13.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
S0032,45.0,ST03,VAN,216.0,432.51,1025.49,45.0,14.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0032,46.0,ST03,VAN,203.0,469.67,1012.49,46.0,14.0,28.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0032,47.0,ST03,VAN,184.015,444.3,1066.347,47.0,14.0,40.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0032,48.0,ST03,VAN,206.825,505.36,1033.332,48.0,14.0,18.0,11.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0032,49.0,ST03,VAN,213.0,539.14,1033.005,49.0,14.0,0.0,14.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0032,50.0,ST03,VAN,176.0,383.51,1013.005,50.0,14.0,24.0,6.0,0.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0032,51.0,ST03,VAN,268.0,548.22,1589.005,51.0,14.0,42.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0032,52.0,ST03,VAN,258.0,640.17,1202.005,52.0,14.0,41.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0032,53.0,ST03,VAN,264.0,813.8,1112.0,1.0,14.0,33.0,1.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0032,54.0,ST03,VAN,188.0,443.53999999999996,1082.0,2.0,14.0,16.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0032,55.0,ST03,VAN,258.0,977.8999999999999,1076.0,3.0,14.0,17.0,4.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0032,56.0,ST03,VAN,255.0,675.85,974.0,4.0,14.0,12.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0032,57.0,ST03,VAN,260.0,750.72,1004.0,5.0,14.0,10.0,4.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0032,58.0,ST03,VAN,218.0,467.93,905.0,6.0,14.0,18.0,7.0,14.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0032,59.0,ST03,VAN,223.0,494.02,973.0,7.0,14.0,23.0,7.0,12.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0032,60.0,ST03,VAN,196.0,453.43,1002.0,8.0,14.0,22.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0032,61.0,ST03,VAN,254.0,581.9200000000001,1007.0,9.0,14.0,29.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0032,62.0,ST03,VAN,330.0,714.8299999999999,1006.0,10.0,14.0,38.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0032,63.0,ST03,VAN,241.0,512.35,1044.0,11.0,14.0,28.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0032,64.0,ST03,VAN,258.0,760.1,1080.0,12.0,14.0,15.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
